# This file contains the sensor readings, joystick readings, and wheel motor current (control input) alon with time stamps for ease of plotting
# Sit mode gains: Kp_sit=0.000000, Kv_sit=20.000000
# To-Sit mode gains: K_TH_toSit=240.000000, K_DTH_toSit=60.000000
# Balance mode gains: KP_TH=309.083300, KD_TH=38.693500, KP_WH=0.000000, KD_WH=15.849800, KP_LR=15.000000
# 1.time 2.error_th 3.rawImuPos 4.rawImuVel 5.rawLWhPos 6.rawLWhVel 7.rawRWhPos 8.rawRWhVel 9.rawWaistPos 10.rawWaistVel	11.filtImuPos 12.filtImuVel 13.filtLWhPos 14.filtLWhVel 15.filtRWhPos 16.filtRWhVel 17.filtWaistPos 18.filtWaistVel 19.avgWhPos 20.avgWhVel 21.jsFB 22.jsLR 23.refLWhPos 24.refLWhVel 25.refRWhPos 26.refRWhVel27.avgRefWhPos 28.avgRefWhVel 29.cmdLWhCur 30.cmdRWhCur 31.rawLWhCur 32.rawRWhCur 33.mode
0.00000 0.00000 0.00000 0.00000 0.00021 -0.00002 -0.00031 0.00002 2.04204 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.038 -0.046 3
0.00020 0.00000 -0.26361 -0.00691 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26362 -0.00691 -0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.038 -0.046 3
0.00848 0.00000 -0.26361 -0.00691 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26367 -0.00691 -0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.000 0.031 3
0.00999 0.00000 -0.26361 -0.00691 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26368 -0.00691 -0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 -0.015 0.031 3
0.01167 0.00000 -0.26361 -0.00691 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26369 -0.00691 -0.00000 -0.00001 0.00000 0.00002 2.04204 0.00000 0.00000 0.00000 -0.000 0.000 -0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 -0.015 0.031 3
0.01312 0.00000 -0.27222 -0.00977 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26371 -0.00738 0.00000 0.00027 0.00000 0.00030 2.04204 0.00000 0.00000 0.00029 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.023 -0.046 3
0.01368 0.00000 -0.27078 -0.00829 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26371 -0.00752 0.00000 0.00029 0.00000 0.00032 2.04204 0.00000 0.00000 0.00030 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.023 -0.046 3
0.01421 0.00000 -0.26909 -0.00691 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26372 -0.00745 0.00000 0.00016 0.00000 0.00020 2.04204 0.00000 0.00000 0.00018 -0.000 0.000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.023 -0.046 3
0.01477 0.00000 -0.26921 -0.00336 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26372 -0.00699 -0.00000 -0.00024 -0.00000 -0.00020 2.04204 0.00000 -0.00000 -0.00022 -0.000 0.000 -0.00000 0.00000 -0.00000 0.00000 0.00000 0.00000 0.000 0.000 0.023 -0.046 3
0.01529 0.00000 -0.26586 0.00286 0.00000 -0.00002 0.00000 0.00002 2.04204 0.00000 -0.26371 -0.00599 -0.00001 -0.00096 -0.00001 -0.00093 2.04204 0.00000 -0.00001 -0.00095 -0.000 0.000 -0.00001 0.00000 -0.00001 0.00000 -0.00000 0.00000 0.000 0.000 0.023 -0.046 3
